,Branch length stretch,area,date,location,numdate
EPI_ISL_424971,9.9999999600420609e-07,Taoyuan,2020-03-17,Taiwan,2020.2108061351969
EPI_ISL_424972,2.0,Taoyuan,2020-03-16,Taiwan,2020.2080680748409
EPI_ISL_424973,2.0,Taoyuan,2020-03-17,Taiwan,2020.210806135022
EPI_ISL_424974,2.0,Taoyuan,2020-03-18,Taiwan,2020.2135441952032
EPI_ISL_424975,2.0,Taoyuan,2020-03-18,Taiwan,2020.2135441952032
EPI_ISL_424978,2.0,Taoyuan,2020-03-18,Taiwan,2020.2135441952032
EPI_ISL_425062,2.0,Ghent,2020-03-24,Belgium,2020.2299725562905
EPI_ISL_425063,2.0,Ghent,2020-03-24,Belgium,2020.2299725562905
EPI_ISL_425064,2.0,Ghent,2020-03-25,Belgium,2020.2327106164714
EPI_ISL_425117,2.0,,2020-02-23,South Korea,2020.1478307508551
EPI_ISL_425118,2.0,,2020-01-30,South Korea,2020.0821173065067
EPI_ISL_425121,2.0,Duesseldorf,2020-03-16,Germany,2020.2080680748409
EPI_ISL_425122,2.0,Duesseldorf,2020-03-16,Germany,2020.2080680748409
EPI_ISL_425123,2.0,Duesseldorf,2020-03-17,Germany,2020.210806135022
EPI_ISL_425124,2.0,Duesseldorf,2020-03-17,Germany,2020.210806135022
EPI_ISL_425125,2.0,Duesseldorf,2020-03-18,Germany,2020.2135441952032
EPI_ISL_425126,2.0,Duesseldorf,2020-03-18,Germany,2020.2135441952032
EPI_ISL_425127,2.0,Duesseldorf,2020-03-19,Germany,2020.2162822553844
EPI_ISL_425128,2.0,Duesseldorf,2020-03-20,Germany,2020.2190203155658
EPI_ISL_425130,2.0,Duesseldorf,2020-03-21,Germany,2020.2217583757467
EPI_ISL_425131,2.0,Duesseldorf,2020-03-20,Germany,2020.2190203155658
EPI_ISL_425132,2.0,Duesseldorf,2020-03-23,Germany,2020.2272344961091
EPI_ISL_425138,2.0,Duesseldorf,2020-03-19,Germany,2020.2162822553844
EPI_ISL_425139,2.0,Duesseldorf,2020-03-19,Germany,2020.2162822553844
EPI_ISL_425163,2.0,Wisconsin,2020-03-30,USA,2020.2464009173773
EPI_ISL_425167,2.0,Wisconsin,2020-03-31,USA,2020.2491389775587
EPI_ISL_425171,2.0,Wisconsin,2020-03-30,USA,2020.2464009173773
EPI_ISL_425178,2.0,Comunitat Valenciana,2020-02-28,Spain,2020.1615210517609
EPI_ISL_425179,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1916397137538
EPI_ISL_425180,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1916397137538
EPI_ISL_425181,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1916397137538
EPI_ISL_425182,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1916397137538
EPI_ISL_425183,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1916397137538
EPI_ISL_425184,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1916397137538
EPI_ISL_425185,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1916397137538
EPI_ISL_425186,2.0,Comunitat Valenciana,2020-03-10,Spain,2020.1916397137538
EPI_ISL_425187,2.0,Comunitat Valenciana,2020-03-16,Spain,2020.2080680748409
EPI_ISL_425189,0.72580645161290325,Comunitat Valenciana,2020-03-16,Spain,2020.2080680748409
EPI_ISL_425193,2.0,Comunitat Valenciana,2020-03-17,Spain,2020.210806135022
EPI_ISL_425196,2.0,Comunitat Valenciana,2020-03-17,Spain,2020.210806135022
EPI_ISL_425197,2.0,Comunitat Valenciana,2020-03-17,Spain,2020.210806135022
EPI_ISL_425199,2.0,Comunitat Valenciana,2020-03-19,Spain,2020.2162822553844
EPI_ISL_425201,2.0,Comunitat Valenciana,2020-03-19,Spain,2020.2162822553844
EPI_ISL_425203,1.0793098814988065,Comunitat Valenciana,2020-03-20,Spain,2020.2190203155658
EPI_ISL_425205,2.0,Comunitat Valenciana,2020-03-20,Spain,2020.2190203155658
EPI_ISL_425210,2.0,Comunitat Valenciana,2020-03-25,Spain,2020.2327106164714
EPI_ISL_425212,2.0,Comunitat Valenciana,2020-03-11,Spain,2020.194377773935
EPI_ISL_425213,2.0,Comunitat Valenciana,2020-03-11,Spain,2020.194377773935
EPI_ISL_425214,2.0,Comunitat Valenciana,2020-03-11,Spain,2020.194377773935
EPI_ISL_425216,2.0,Comunitat Valenciana,2020-03-16,Spain,2020.2080680748409
EPI_ISL_425217,2.0,Comunitat Valenciana,2020-03-17,Spain,2020.210806135022
EPI_ISL_425218,2.0,Comunitat Valenciana,2020-03-17,Spain,2020.210806135022
EPI_ISL_425219,2.0,Comunitat Valenciana,2020-03-17,Spain,2020.210806135022
EPI_ISL_425220,2.0,Comunitat Valenciana,2020-03-17,Spain,2020.210806135022
EPI_ISL_425221,0.84670223177448134,Comunitat Valenciana,2020-03-17,Spain,2020.210806135022
EPI_ISL_425228,2.0,Prague,2020-03-22,Czech Republic,2020.2244964359279
EPI_ISL_425229,2.0,Prague,2020-03-19,Czech Republic,2020.2162822553844
EPI_ISL_425231,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425232,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425233,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425235,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425238,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425242,2.0,,2020-03-31,England,2020.2491389775587
EPI_ISL_425244,2.0,,2020-04-01,England,2020.2518770377399
EPI_ISL_425251,2.0,,2020-03-31,England,2020.2491389775587
EPI_ISL_425253,2.0,,2020-03-29,England,2020.2436628571961
EPI_ISL_425259,0.014096597414865289,,2020-01-01,England,2020.0027135612524
EPI_ISL_425260,2.0,,2020-03-29,England,2020.2436628571961
EPI_ISL_425261,0.023459538293258652,,2020-01-01,England,2020.0027135612524
EPI_ISL_425262,2.0,,2020-03-31,England,2020.2491389775587
EPI_ISL_425263,2.0,,2020-04-01,England,2020.2518770377399
EPI_ISL_425268,2.0,,2020-04-01,England,2020.2518770377399
EPI_ISL_425269,2.0,,2020-03-31,England,2020.2491389775587
EPI_ISL_425277,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425280,0.03860322992940074,,2020-01-01,England,2020.0027135612524
EPI_ISL_425283,2.0,,2020-03-20,England,2020.2190203155658
EPI_ISL_425290,2.0,,2020-03-20,England,2020.2190203155658
EPI_ISL_425293,2.0,,2020-03-19,England,2020.2162822553844
EPI_ISL_425309,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425311,2.0,,2020-03-27,England,2020.2381867368338
EPI_ISL_425316,2.0,,2020-03-22,England,2020.2244964359279
EPI_ISL_425325,2.0,,2020-03-29,England,2020.2436628571961
EPI_ISL_425326,9.9999999600420609e-07,,2020-03-29,England,2020.243662857371
EPI_ISL_425331,9.9999999600420609e-07,,2020-03-29,England,2020.243662857371
EPI_ISL_425335,2.0,,2020-03-28,England,2020.2409247970152
EPI_ISL_425359,2.0,,2020-03-17,England,2020.210806135022
EPI_ISL_425361,2.0,,2020-03-19,England,2020.2162822553844
EPI_ISL_425371,2.0,,2020-03-19,England,2020.2162822553844
EPI_ISL_425373,2.0,,2020-03-19,England,2020.2162822553844
EPI_ISL_425427,2.0,,2020-03-31,England,2020.2491389775587
EPI_ISL_425433,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425439,0.034548321845158436,,2020-01-01,England,2020.0027135612524
EPI_ISL_425440,0.010426461463670513,,2020-01-01,England,2020.0027135612524
EPI_ISL_425450,2.0,,2020-03-31,England,2020.2491389775587
EPI_ISL_425452,1.4154175433017209,,2020-03-31,England,2020.2491389775587
EPI_ISL_425460,2.0,,2020-03-31,England,2020.2491389775587
EPI_ISL_425468,2.0,,2020-03-12,England,2020.1971158341162
EPI_ISL_425475,1.0895530671616958,,2020-03-14,England,2020.2025919544785
EPI_ISL_425481,1.076223173003148,,2020-03-16,England,2020.2080680748409
EPI_ISL_425483,2.0,,2020-03-16,England,2020.2080680748409
EPI_ISL_425487,9.9999999600420609e-07,,2020-03-17,England,2020.2108061351969
EPI_ISL_425489,2.0,,2020-03-18,England,2020.2135441952032
EPI_ISL_425494,9.9999999600420609e-07,,2020-03-18,England,2020.2135441953781
EPI_ISL_425519,2.0,,2020-03-20,England,2020.2190203155658
EPI_ISL_425525,2.0,,2020-03-21,England,2020.2217583757467
EPI_ISL_425527,2.0,,2020-03-19,England,2020.2162822553844
EPI_ISL_425532,2.0,,2020-03-21,England,2020.2217583757467
EPI_ISL_425535,9.9999999600420609e-07,,2020-03-21,England,2020.2217583759216
EPI_ISL_425536,2.0,,2020-03-21,England,2020.2217583757467
EPI_ISL_425548,2.0,,2020-03-22,England,2020.2244964359279
EPI_ISL_425551,2.0,,2020-03-22,England,2020.2244964359279
EPI_ISL_425561,1.2164418261019747,,2020-03-25,England,2020.2327106164714
EPI_ISL_425562,0.83577012341748291,,2020-03-25,England,2020.2327106164714
EPI_ISL_425570,2.0,,2020-03-23,England,2020.2272344961091
EPI_ISL_425573,2.0,,2020-03-23,England,2020.2272344961091
EPI_ISL_425611,2.0,,2020-03-29,England,2020.2436628571961
EPI_ISL_425631,2.0,,2020-03-29,England,2020.2436628571961
EPI_ISL_425633,2.0,,2020-03-29,England,2020.2436628571961
EPI_ISL_425635,2.0,,2020-03-30,England,2020.2464009173773
EPI_ISL_425645,2.0,,2020-03-18,England,2020.2135441952032
EPI_ISL_425650,2.0,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425652,1.5164648083405705,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425656,2.0,,2020-03-14,Scotland,2020.2025919544785
EPI_ISL_425658,2.0,,2020-03-15,Scotland,2020.2053300146597
EPI_ISL_425663,9.9999999600420609e-07,,2020-03-10,Scotland,2020.1916397139285
EPI_ISL_425675,0.94874938682586563,,2020-03-16,Scotland,2020.2080680748409
EPI_ISL_425676,2.0,,2020-03-16,Scotland,2020.2080680748409
EPI_ISL_425677,2.0,,2020-03-16,Scotland,2020.2080680748409
EPI_ISL_425678,9.9999999600420609e-07,,2020-03-16,Scotland,2020.2080680750155
EPI_ISL_425679,2.0,,2020-03-16,Scotland,2020.2080680748409
EPI_ISL_425682,2.0,,2020-03-16,Scotland,2020.2080680748409
EPI_ISL_425684,9.9999999600420609e-07,,2020-03-16,Scotland,2020.2080680750155
EPI_ISL_425688,1.9863553123334263,,2020-03-17,Scotland,2020.210806135022
EPI_ISL_425692,2.0,,2020-03-12,Scotland,2020.1971158341162
EPI_ISL_425698,2.0,,2020-03-17,Scotland,2020.210806135022
EPI_ISL_425703,2.0,,2020-03-17,Scotland,2020.210806135022
EPI_ISL_425704,2.0,,2020-03-17,Scotland,2020.210806135022
EPI_ISL_425705,2.0,,2020-03-17,Scotland,2020.210806135022
EPI_ISL_425707,1.3147416092571627,,2020-03-17,Scotland,2020.210806135022
EPI_ISL_425708,0.57404211108411329,,2020-03-17,Scotland,2020.210806135022
EPI_ISL_425713,9.9999999600420609e-07,,2020-03-17,Scotland,2020.2108061351969
EPI_ISL_425716,2.0,,2020-03-17,Scotland,2020.210806135022
EPI_ISL_425720,2.0,,2020-03-12,Scotland,2020.1971158341162
EPI_ISL_425722,2.0,,2020-03-18,Scotland,2020.2135441952032
EPI_ISL_425735,2.0,,2020-03-19,Scotland,2020.2162822553844
EPI_ISL_425737,1.8202298786900277,,2020-03-18,Scotland,2020.2135441952032
EPI_ISL_425744,2.0,,2020-03-19,Scotland,2020.2162822553844
EPI_ISL_425751,2.0,,2020-03-19,Scotland,2020.2162822553844
EPI_ISL_425754,2.0,,2020-03-20,Scotland,2020.2190203155658
EPI_ISL_425758,2.0,,2020-03-11,Scotland,2020.194377773935
EPI_ISL_425759,9.9999999600420609e-07,,2020-03-13,Scotland,2020.1998538944722
EPI_ISL_425762,2.0,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425763,1.4379401661837232,,2020-03-12,Scotland,2020.1971158341162
EPI_ISL_425768,1.3242368748889524,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425770,9.9999999600420609e-07,,2020-03-13,Scotland,2020.1998538944722
EPI_ISL_425772,0.44961716336282165,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425773,2.0,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425776,2.0,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425778,0.66211843744447374,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425779,2.0,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425785,2.0,,2020-03-12,Scotland,2020.1971158341162
EPI_ISL_425799,9.9999999600420609e-07,,2020-03-09,Scotland,2020.1889016537475
EPI_ISL_425803,2.0,,2020-03-04,Scotland,2020.1752113526666
EPI_ISL_425805,2.0,,2020-03-06,Scotland,2020.1806874730291
EPI_ISL_425807,9.9999999600420609e-07,,2020-03-03,Scotland,2020.1724732926602
EPI_ISL_425809,2.0,,2020-03-09,Scotland,2020.1889016535727
EPI_ISL_425812,2.0,,2020-03-09,Scotland,2020.1889016535727
EPI_ISL_425815,9.9999999600420609e-07,,2020-03-12,Scotland,2020.1971158342908
EPI_ISL_425817,2.0,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425819,2.0,,2020-03-05,Scotland,2020.177949412848
EPI_ISL_425820,2.0,,2020-03-11,Scotland,2020.194377773935
EPI_ISL_425823,2.0,,2020-03-14,Scotland,2020.2025919544785
EPI_ISL_425827,2.0,,2020-03-13,Scotland,2020.1998538942973
EPI_ISL_425830,2.0,,2020-03-12,Scotland,2020.1971158341162
EPI_ISL_425843,2.0,,2020-03-12,Scotland,2020.1971158341162
EPI_ISL_425845,2.0,,2020-03-09,Scotland,2020.1889016535727
EPI_ISL_425848,2.0,,2020-03-12,Scotland,2020.1971158341162
EPI_ISL_425849,2.0,,2020-03-14,Scotland,2020.2025919544785
EPI_ISL_425861,2.0,,2020-03-18,Scotland,2020.2135441952032
EPI_ISL_425863,2.0,,2020-03-19,Scotland,2020.2162822553844
EPI_ISL_425864,2.0,,2020-03-20,Scotland,2020.2190203155658
EPI_ISL_425870,2.0,,2020-03-20,Scotland,2020.2190203155658
EPI_ISL_425872,2.0,,2020-03-20,Scotland,2020.2190203155658
EPI_ISL_425876,2.0,,2020-03-21,Scotland,2020.2217583757467
EPI_ISL_425880,2.0,,2020-03-21,Scotland,2020.2217583757467
EPI_ISL_425881,2.0,,2020-03-21,Scotland,2020.2217583757467
EPI_ISL_425885,2.0,,2020-03-21,Scotland,2020.2217583757467
EPI_ISL_425893,2.0,,2020-03-22,Scotland,2020.2244964359279
EPI_ISL_425902,2.0,,2020-03-23,Scotland,2020.2272344961091
EPI_ISL_425916,2.0,,2020-03-23,Scotland,2020.2272344961091
EPI_ISL_425918,2.0,,2020-03-24,Scotland,2020.2299725562905
EPI_ISL_425921,1.5993809299727491,,2020-03-23,Scotland,2020.2272344961091
EPI_ISL_425924,2.0,,2020-03-24,Scotland,2020.2299725562905
EPI_ISL_425933,2.0,,2020-03-25,Scotland,2020.2327106164714
EPI_ISL_425937,2.0,,2020-03-25,Scotland,2020.2327106164714
EPI_ISL_425942,1.3308610466120396,,2020-03-26,Scotland,2020.2354486766526
EPI_ISL_425945,2.0,,2020-03-26,Scotland,2020.2354486766526
EPI_ISL_425948,2.0,,2020-03-26,Scotland,2020.2354486766526
EPI_ISL_425949,0.96716624129262529,,2020-03-26,Scotland,2020.2354486766526
EPI_ISL_425950,2.0,,2020-03-26,Scotland,2020.2354486766526
EPI_ISL_425952,2.0,,2020-03-27,Scotland,2020.2381867368338
EPI_ISL_425954,2.0,,2020-03-27,Scotland,2020.2381867368338
EPI_ISL_425962,2.0,,2020-03-27,Scotland,2020.2381867368338
EPI_ISL_425964,2.0,,2020-03-27,Scotland,2020.2381867368338
EPI_ISL_425969,1.9249733646677039,,2020-03-28,Scotland,2020.2409247970152
EPI_ISL_425973,2.0,,2020-03-28,Scotland,2020.2409247970152
EPI_ISL_425976,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_425978,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_425985,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_425987,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_425988,0.92614803016637559,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_425991,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_425993,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_425998,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_425999,2.0,,2020-03-29,Scotland,2020.2436628571961
EPI_ISL_426000,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_426003,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_426005,2.0,,2020-03-30,Scotland,2020.2464009173773
EPI_ISL_426013,2.0,,2020-04-01,Scotland,2020.2518770377399
EPI_ISL_426024,2.0,,2020-03-31,Scotland,2020.2491389775587
EPI_ISL_426037,2.0,New York,2020-03-05,USA,2020.177949412848
EPI_ISL_426051,0.55133478581729589,Prague,2020-03-20,Czech Republic,2020.2190203155658
EPI_ISL_426096,1.8893072198413225,Washington,2020-03-25,USA,2020.2327106164714
EPI_ISL_426127,2.0,Washington,2020-03-25,USA,2020.2327106164714
EPI_ISL_426134,2.0,Washington,2020-03-31,USA,2020.2491389775587
EPI_ISL_426163,9.9999999600415675e-07,,2020-02-23,South Korea,2020.1478307510297
EPI_ISL_426164,2.0,,2020-02-02,South Korea,2020.0903314870502
EPI_ISL_426166,2.0,,2020-02-04,South Korea,2020.0958076074126
EPI_ISL_426167,9.9999999600415675e-07,,2020-02-23,South Korea,2020.1478307510297
EPI_ISL_426168,2.0,,2020-02-02,South Korea,2020.0903314870502
EPI_ISL_426169,2.0,,2020-02-05,South Korea,2020.0985456675937
EPI_ISL_426171,2.0,,2020-02-05,South Korea,2020.0985456675937
EPI_ISL_426173,0.86260274316930741,,2020-02-07,South Korea,2020.1040217879561
EPI_ISL_426179,2.0,,2020-03-02,India,2020.1697352323044
EPI_ISL_426180,9.9999999600415675e-07,,2020-02-05,South Korea,2020.0985456677686
EPI_ISL_426181,2.0,,2020-02-23,South Korea,2020.1478307508551
EPI_ISL_426182,9.9999999600415675e-07,,2020-02-09,South Korea,2020.1094979084933
EPI_ISL_426183,2.0,,2020-02-23,South Korea,2020.1478307508551
EPI_ISL_426187,0.66211843744447674,,2020-02-12,South Korea,2020.1177120888622
EPI_ISL_426297,2.0,New York,2020-03-16,USA,2020.2080680748409
EPI_ISL_426299,2.0,New York,2020-03-28,USA,2020.2409247970152
EPI_ISL_426311,2.0,New York,2020-03-08,USA,2020.1861635933913
EPI_ISL_426314,2.0,New York,2020-03-25,USA,2020.2327106164714
EPI_ISL_426322,0.24097247655557441,New York,2020-03-12,USA,2020.1971158341162
EPI_ISL_426356,2.0,Central Czechia and Prague,2020-03-21,Czech Republic,2020.2217583757467
EPI_ISL_426357,2.0,Central Czechia and Prague,2020-03-18,Czech Republic,2020.2135441952032
EPI_ISL_426358,0.84670223177448134,Central Czechia and Prague,2020-03-19,Czech Republic,2020.2162822553844
EPI_ISL_426359,2.0,Central Czechia and Prague,2020-03-17,Czech Republic,2020.210806135022
EPI_ISL_426360,2.0,Central Czechia and Prague,2020-03-18,Czech Republic,2020.2135441952032
EPI_ISL_426361,0.88282458325319046,Mexico City,2020-03-12,Mexico,2020.1971158341162
EPI_ISL_426362,2.0,Mexico City,2020-03-10,Mexico,2020.1916397137538
EPI_ISL_426363,9.9999999600420609e-07,Mexico City,2020-03-12,Mexico,2020.1971158342908
EPI_ISL_426364,9.9999999600420609e-07,Mexico City,2020-03-12,Mexico,2020.1971158342908
EPI_ISL_426365,0.44141229161743278,Mexico City,2020-03-12,Mexico,2020.1971158341162
EPI_ISL_426414,2.0,Gujarat,2020-04-05,India,2020.2628292784646
EPI_ISL_426415,0.90034620757401063,Gujarat,2020-04-05,India,2020.2628292784646
EPI_ISL_426462,2.0,Virginia,2020-03-29,USA,2020.2436628571961
EPI_ISL_426514,0.48530788736215641,Arizona,2020-03-11,USA,2020.194377773935
EPI_ISL_426520,1.8476632799321231,Arizona,2020-03-20,USA,2020.2190203155658
EPI_ISL_426534,1.5592175475367309,Arizona,2020-03-27,USA,2020.2381867368338
EPI_ISL_426542,2.0,Arizona,2020-03-20,USA,2020.2190203155658
EPI_ISL_426549,2.0,Arizona,2020-03-26,USA,2020.2354486766526
EPI_ISL_426558,2.0,Arizona,2020-03-25,USA,2020.2327106164714
NODE_0000000,0.999000999000999,,,,2013.5059748630108
NODE_0000003,2.0,,,,2019.9972377525598
NODE_0000007,2.0,,,,2020.0547447591784
NODE_0000011,2.0,,,,2020.06730601302
NODE_0000013,2.0,,,,2020.046063243431
NODE_0000017,2.0,,,,2019.9971941308543
NODE_0000020,2.0,,,,2020.0793792463255
NODE_0000024,2.0,,,,2020.1194279561805
NODE_0000028,2.0,,,,2020.1259262694055
NODE_0000034,0.14320025373713546,,,,2019.9997213061954
NODE_0000036,2.0,,,,2020.1496240047827
NODE_0000037,2.0,,,,2020.185826491509
NODE_0000038,1.130703417874319,,,,2020.1998538942973
NODE_0000040,2.0,,,,2020.1551579189118
NODE_0000046,2.0,,,,2020.1861635933913
NODE_0000048,2.0,,,,2020.1896628407098
NODE_0000050,2.0,,,,2020.1613754251034
NODE_0000053,1.1152692213374973,,,,2020.1752113526666
NODE_0000054,0.0943948161513464,,,,2020.0017170451267
NODE_0000058,2.0,,,,2020.186510041032
NODE_0000062,0.047563206699133116,,,,2020.002307109902
NODE_0000064,0.04485078503697762,,,,2020.002550051541
NODE_0000071,2.0,,,,2020.1761481019698
NODE_0000075,2.0,,,,2020.1647013959716
NODE_0000076,2.0,,,,2020.1796652801663
NODE_0000079,2.0,,,,2019.999402045991
NODE_0000080,0.09211107059925364,,,,2019.9999009807239
NODE_0000081,0.0708205209843236,,,,2020.000779573605
NODE_0000085,2.0,,,,2020.1833767309924
NODE_0000087,2.0,,,,2020.073821944631
NODE_0000100,2.0,,,,2020.0372899968647
NODE_0000102,0.42693925488388274,,,,2020.0226025110667
NODE_0000103,0.3129470335881325,,,,2020.0461702719615
NODE_0000104,0.7235994489665383,,,,2020.0766411861443
NODE_0000106,2.0,,,,2020.0672433902007
NODE_0000107,2.0,,,,2020.162911983356
NODE_0000108,2.0,,,,2020.241693990079
NODE_0000109,0.6984959988408569,,,,2020.2491389775587
NODE_0000110,1.1846769906367232,,,,2020.1734689790294
NODE_0000117,0.3636359714953297,,,,2020.0793792463255
NODE_0000130,2.0,,,,2020.1076965974405
NODE_0000140,2.0,,,,2020.1259262694055
NODE_0000144,2.0,,,,2020.1314023897678
NODE_0000169,0.30776045209972136,,,,2020.1122359684996
NODE_0000175,0.0,,,,2013.5059748630108
NODE_0000178,2.0,,,,2020.0905750896247
NODE_0000181,2.0,,,,2020.0008960203986
NODE_0000182,0.3355461604485171,,,,2020.0027135612524
NODE_0000190,2.0,,,,2020.0012674301129
NODE_0000194,2.0,,,,2020.228239849349
NODE_0000224,2.0,,,,2020.194377773935
NODE_0000238,2.0,,,,2020.1533068712172
NODE_0000240,2.0,,,,2020.1916397137538
NODE_0000242,1.5164648083405725,,,,2020.1998538942973
NODE_0000249,2.0,,,,2020.227234496109
NODE_0000259,2.0,,,,2020.2261215596563
NODE_0000261,2.0,,,,2020.2315794374708
NODE_0000270,0.3072575755376574,,,,2020.1560449313984
NODE_0000274,2.0,,,,2020.210806135022
NODE_0000276,1.5449430206976678,,,,2020.2299725562905
NODE_0000285,2.0,,,,2020.0027135612524
NODE_0000288,2.0,,,,2020.0684270056008
NODE_0000291,2.0,,,,2020.171837462371
NODE_0000295,2.0,,,,2019.997808278924
NODE_0000296,2.0,,,,2020.082056550233
NODE_0000307,2.0,,,,2020.112722741534
NODE_0000309,2.0,,,,2020.0821173065067
NODE_0000310,2.0,,,,2020.0952137503957
NODE_0000314,2.0,,,,2020.1031125612544
NODE_0000316,2.0,,,,2020.1322477721412
NODE_0000319,0.6733455850762116,,,,2020.1067598481375
NODE_0000320,2.0,,,,2020.1505688110362
NODE_0000327,0.31972664215617375,,,,2020.108491699974
NODE_0000333,2.0,,,,2020.0958076074126
NODE_0000336,0.18107688512934003,,,,2019.9991055092291
NODE_0000337,0.1513613014696794,,,,2020.0001898578316
NODE_0000338,2.0,,,,2020.1872141099614
NODE_0000340,0.10534579034713665,,,,2020.0009445524558
NODE_0000341,2.0,,,,2020.1612684660524
NODE_0000343,2.0,,,,2020.2025919544785
NODE_0000349,2.0,,,,2020.1971158341162
NODE_0000362,1.5661523195268545,,,,2020.1998538942973
NODE_0000374,2.0,,,,2020.2299725562905
NODE_0000379,2.0,,,,2020.2036846212968
NODE_0000380,2.0,,,,2020.2302098619582
NODE_0000387,2.0,,,,2020.174096368738
NODE_0000390,2.0,,,,2020.2491389775587
NODE_0000396,2.0,,,,2020.1974184691328
NODE_0000401,2.0,,,,2020.1697352323044
NODE_0000402,2.0,,,,2020.1806874730291
NODE_0000406,2.0,,,,2020.2217583757467
NODE_0000408,1.6760681939324695,,,,2020.1897661715077
NODE_0000411,0.07082974781964606,,,,2020.001451975009
NODE_0000412,2.0,,,,2020.1593732936533
NODE_0000415,2.0,,,,2020.1909861090073
NODE_0000417,2.0,,,,2020.0793792463255
NODE_0000423,2.0,,,,2020.1587829915798
NODE_0000426,2.0,,,,2020.166997172123
NODE_0000427,2.0,,,,2020.161521051761
NODE_0000430,2.0,,,,2020.216866008693
NODE_0000434,2.0,,,,2020.1587829915798
NODE_0000435,2.0,,,,2020.2223421290553
NODE_0000443,1.536478998966477,,,,2020.1724749956218
NODE_0000446,0.3324740302647881,,,,2020.1765996379156
NODE_0000447,2.0,,,,2020.2144678240556
NODE_0000448,0.8404603634497989,,,,2020.2190203155658
NODE_0000449,2.0,,,,2020.1890750591629
NODE_0000453,0.5032347709756343,,,,2020.192680220557
NODE_0000457,1.8920865765069395,,,,2020.2029290180615
NODE_0000465,2.0,,,,2020.227234496109
NODE_0000466,0.11656793826612277,,,,2020.1941263516965
NODE_0000467,0.16939649342025495,,,,2020.1971158341162
NODE_0000468,0.05450262732184468,,,,2020.0017471974359
NODE_0000469,0.05675835124502606,,,,2020.0020546383616
NODE_0000473,2.0,,,,2020.2221048233873
NODE_0000475,0.04989872891941914,,,,2020.0025864888128
NODE_0000483,2.0,,,,2020.1949585647362
NODE_0000486,2.0,,,,2020.2054486674936
NODE_0000492,2.0,,,,2020.2217583757467
NODE_0000495,2.0,,,,2020.202411567448
NODE_0000499,2.0,,,,2020.1818382087865
NODE_0000500,2.0,,,,2020.1998538942973
NODE_0000509,2.0,,,,2020.2083189451325
NODE_0000510,0.010920087112308362,,,,2013.5062629829167
NODE_0000511,2.0,,,,2020.067653595241
NODE_0000518,2.0,,,,2020.0933204175228
NODE_0000519,0.14278351771028905,,,,2020.0684270056008
NODE_0000523,2.0,,,,2020.0985456675937
NODE_0000526,2.0,,,,2020.0741412630243
NODE_0000532,2.0,,,,2020.0741568029268
NODE_0000533,2.0,,,,2020.1645649734137
NODE_0000534,1.965486318165556,,,,2020.1752113526666
NODE_0000540,0.24117921097642372,,,,2020.1658713601967
NODE_0000541,0.20784229884855973,,,,2020.166997172123
NODE_0000543,2.0,,,,2020.139677345403
NODE_0000544,0.939388769142519,,,,2020.1513313162245
NODE_0000545,2.0,,,,2020.192576681611
NODE_0000546,1.967920559892858,,,,2020.2101133848646
NODE_0000547,1.4694170823300368,,,,2020.210806135022
NODE_0000551,0.2284618691679288,,,,2020.1529680113779
NODE_0000593,2.0,,,,2020.1889016535727
