,Branch length stretch,date,location,numdate
EPI_ISL_457952,0.44707542458095395,2020-03-21,Uruguay,2020.2348338437546
EPI_ISL_457953,2.0,2020-03-23,Uruguay,2020.2401049893335
EPI_ISL_457959,9.9999999596695676e-07,2020-03-26,Uruguay,2020.2480117091509
EPI_ISL_457961,2.0,2020-03-28,Uruguay,2020.2532828532812
EPI_ISL_457963,2.0,2020-03-28,Uruguay,2020.2532828532812
EPI_ISL_457965,0.56850576840290001,2020-04-03,Uruguay,2020.2690962900181
EPI_ISL_457972,1.0552115201481314,2020-04-21,Uruguay,2020.316536600229
EPI_ISL_457974,1.2734092761948732,2020-03-14,Oman,2020.2163848342282
EPI_ISL_457977,2.0,2020-03-18,Oman,2020.2269271253861
EPI_ISL_457979,2.0,2020-03-18,Oman,2020.2269271253861
EPI_ISL_457981,9.9999999596700356e-07,2020-04-03,Oman,2020.2690962914669
EPI_ISL_457985,2.0,2020-03-18,Oman,2020.2269271253861
EPI_ISL_457986,2.0,2020-03-20,Oman,2020.2321982709652
EPI_ISL_457987,2.0,2020-03-20,Oman,2020.2321982709652
EPI_ISL_457990,2.0,2020-03-21,Oman,2020.2348338437546
EPI_ISL_457991,0.57924783256377532,2020-03-22,Oman,2020.2374694165442
EPI_ISL_457992,2.0,2020-03-22,Oman,2020.2374694165442
EPI_ISL_457993,1.7684951457776092,2020-03-24,Oman,2020.2427405621231
EPI_ISL_457994,0.56159646097944294,2020-03-25,Oman,2020.2453761349127
EPI_ISL_457995,2.0,2020-03-26,Oman,2020.2480117077021
EPI_ISL_457996,9.9999999596697349e-07,2020-03-29,Oman,2020.2559184275194
EPI_ISL_457997,2.0,2020-03-28,Oman,2020.2532828532812
EPI_ISL_457998,0.39736038124434037,2020-03-28,Oman,2020.2532828532812
EPI_ISL_458034,1.5544327285063668,2020-04-29,India,2020.337621182545
EPI_ISL_458056,0.89613343264466527,2020-05-13,India,2020.3745192015979
EPI_ISL_458073,2.0,2020-04-20,India,2020.3139010274397
EPI_ISL_458084,0.12025237955680138,2020-04-03,Italy,2020.2690962900181
EPI_ISL_458085,1.6848518640857455,2020-04-12,Italy,2020.2928164451237
EPI_ISL_458096,1.1337519481094493,2020-05-24,India,2020.4035105022824
EPI_ISL_458109,2.0,2020-05-17,India,2020.385061492756
EPI_ISL_458116,1.6581831322810598,2020-05-01,Oman,2020.342892328124
EPI_ISL_458117,2.0,2020-05-09,Oman,2020.36397691044
EPI_ISL_458118,1.6580563668494819,2020-05-01,Oman,2020.342892328124
EPI_ISL_458119,2.0,2020-04-11,Oman,2020.2901808723341
EPI_ISL_458120,0.63730824711989642,2020-04-13,Oman,2020.295452017913
EPI_ISL_458121,2.0,2020-04-20,Oman,2020.3139010274397
EPI_ISL_458122,2.0,2020-04-07,Oman,2020.279638581176
EPI_ISL_458138,1.0227982195301386,2020-04-03,Brazil,2020.2690962900181
EPI_ISL_458139,0.67527264140387822,2020-03-18,Brazil,2020.2269271253861
EPI_ISL_458140,2.0,2020-04-07,Brazil,2020.279638581176
EPI_ISL_458141,0.6816665196596412,2020-04-26,Brazil,2020.3297144641767
EPI_ISL_458147,0.6382312035469424,2020-04-24,Brazil,2020.3244433185976
EPI_ISL_458150,0.44332744233333848,2020-05-15,Morocco,2020.379790347177
EPI_ISL_458181,2.0,2020-03-27,Belgium,2020.2506472804914
EPI_ISL_458192,2.0,2020-03-29,Belgium,2020.2559184260706
EPI_ISL_458195,0.406907867464194,2020-03-29,Belgium,2020.2559184260706
EPI_ISL_458215,0.40687873896963311,2020-03-29,Belgium,2020.2559184260706
EPI_ISL_458217,2.0,2020-03-30,Belgium,2020.25855399886
EPI_ISL_458227,0.41820715349618204,2020-03-30,Belgium,2020.25855399886
EPI_ISL_458230,0.20868624942947886,2020-03-16,Belgium,2020.2216559798071
EPI_ISL_458233,2.0,2020-03-31,Belgium,2020.2611895716498
EPI_ISL_458248,0.93524414593922955,2020-05-17,USA,2020.385061492756
EPI_ISL_458784,1.2524827358745414,2020-04-19,United Kingdom,2020.3112654546501
EPI_ISL_459875,2.0,2020-03-27,Canada,2020.2506472804914
EPI_ISL_459891,0.70966094231373111,2020-03-30,Canada,2020.25855399886
EPI_ISL_459893,2.0,2020-05-15,Luxembourg,2020.379790347177
EPI_ISL_459894,2.0,2020-05-12,Luxembourg,2020.3718836288085
EPI_ISL_459896,0.18086529345353355,2020-05-14,Luxembourg,2020.3771547743875
EPI_ISL_459898,0.29656913899942272,2020-05-13,Luxembourg,2020.3745192015979
EPI_ISL_459899,2.0,2020-05-15,Luxembourg,2020.379790347177
EPI_ISL_459900,2.0,2020-05-15,Luxembourg,2020.379790347177
EPI_ISL_459901,0.94443232584427195,2020-05-19,Luxembourg,2020.3903326383349
EPI_ISL_459903,2.0,2020-05-19,Luxembourg,2020.3903326383349
EPI_ISL_459905,2.0,2020-05-12,Luxembourg,2020.3718836288085
EPI_ISL_459906,0.76825999770299291,2020-05-18,Luxembourg,2020.3876970655454
EPI_ISL_459909,2.0,2020-03-02,China,2020.1847579607543
EPI_ISL_459915,2.0,2020-05-12,India,2020.3718836288085
EPI_ISL_459953,0.28279312603123363,2020-03-16,Malaysia,2020.2216559798071
EPI_ISL_459954,0.098378777189849692,2020-03-16,Malaysia,2020.2216559798071
EPI_ISL_459955,0.24234136189755842,2020-03-18,Malaysia,2020.2269271253861
EPI_ISL_459956,1.4706513907517162,2020-03-30,Malaysia,2020.25855399886
EPI_ISL_459957,0.19825851856163643,2020-04-01,Malaysia,2020.2638251444391
EPI_ISL_459962,2.0,2020-04-01,Germany,2020.2638251444391
EPI_ISL_459965,2.0,2020-03-03,Morocco,2020.1873935335436
EPI_ISL_459966,0.57111064226263364,2020-03-15,Morocco,2020.2190204070175
EPI_ISL_459967,2.0,2020-03-15,Morocco,2020.2190204070175
EPI_ISL_459968,0.61078720440001633,2020-03-17,Morocco,2020.2242915525967
EPI_ISL_459972,9.9999999596698535e-07,2020-03-20,Morocco,2020.2321982724141
EPI_ISL_459973,1.1964640993947848,2020-03-20,Morocco,2020.2321982709652
EPI_ISL_459974,9.9999999596698535e-07,2020-03-20,Morocco,2020.2321982724141
EPI_ISL_459975,1.4252588434644415,2020-03-21,Morocco,2020.2348338437546
EPI_ISL_459976,0.67937405465496703,2020-03-16,Morocco,2020.2216559798071
EPI_ISL_459977,2.0,2020-04-21,Morocco,2020.316536600229
EPI_ISL_459978,0.5750207057837019,2020-04-20,Morocco,2020.3139010274397
EPI_ISL_459979,2.0,2020-04-19,Morocco,2020.3112654546501
EPI_ISL_459980,0.75604061520214783,2020-04-19,Morocco,2020.3112654546501
EPI_ISL_459981,0.65129174007456825,2020-04-19,Morocco,2020.3112654546501
EPI_ISL_459982,0.63015408435714593,2020-04-18,Morocco,2020.3086298818605
EPI_ISL_459983,2.0,2020-04-21,Morocco,2020.316536600229
EPI_ISL_459984,2.0,2020-04-06,Morocco,2020.2770030083866
EPI_ISL_459998,0.76221699414135757,2020-05-06,USA,2020.3560701920715
EPI_ISL_460079,1.6155373488583558,2020-02-22,Italy,2020.1610378056487
EPI_ISL_460080,0.99996054966528469,2020-02-28,Italy,2020.1768512423857
EPI_ISL_460081,2.0,2020-02-24,Italy,2020.1663089512276
EPI_ISL_460083,1.7872172206124315,2020-02-26,Italy,2020.1715800968066
EPI_ISL_460084,1.9159771244288788,2020-02-29,Italy,2020.1794868151751
EPI_ISL_460085,2.0,2020-03-01,Italy,2020.1821223879645
EPI_ISL_460086,2.0,2020-02-24,Italy,2020.1663089512276
EPI_ISL_460087,2.0,2020-02-26,Italy,2020.1715800968066
EPI_ISL_460088,1.7873443712280215,2020-02-26,Italy,2020.1715800968066
EPI_ISL_460089,2.0,2020-02-26,Italy,2020.1715800968066
EPI_ISL_460090,9.9999999596707153e-07,2020-02-28,Italy,2020.1768512438346
EPI_ISL_460092,1.3053669369240943,2020-02-28,Italy,2020.1768512423857
EPI_ISL_460093,0.96932022462230671,2020-02-29,Italy,2020.1794868151751
EPI_ISL_460094,1.744297252674804,2020-02-25,Italy,2020.1689445240172
EPI_ISL_460235,0.45926436802200127,2020-03-07,USA,2020.1979358247015
EPI_ISL_460336,0.47211261066131338,2020-04-06,USA,2020.2770030083866
EPI_ISL_460604,2.0,2020-03-29,Russia,2020.2559184260706
EPI_ISL_460617,9.9999999596701563e-07,2020-04-16,Turkey,2020.3033587377304
EPI_ISL_460618,2.0,2020-04-15,Turkey,2020.3007231634922
EPI_ISL_460619,9.9999999596705459e-07,2020-04-16,Turkey,2020.3033587377304
EPI_ISL_460684,1.3081937905946752,2020-03-24,Netherlands,2020.2427405621231
EPI_ISL_460766,0.5321008738085875,2020-03-25,Netherlands,2020.2453761349127
EPI_ISL_460816,1.0976257990863096,2020-03-15,Netherlands,2020.2190204070175
EPI_ISL_460834,2.0,2020-04-23,Netherlands,2020.3218077458082
EPI_ISL_460835,1.1941087622578199,2020-05-01,Netherlands,2020.342892328124
EPI_ISL_460841,0.79220229175656764,2020-05-22,Netherlands,2020.3982393567035
EPI_ISL_460844,0.64475777608956486,2020-04-14,Netherlands,2020.2980875907024
EPI_ISL_460872,2.0,2020-05-22,Netherlands,2020.3982393567035
EPI_ISL_460903,2.0,2020-05-22,Netherlands,2020.3982393567035
EPI_ISL_460909,0.93002609126996649,2020-05-22,Netherlands,2020.3982393567035
EPI_ISL_460915,2.0,2020-05-22,Netherlands,2020.3982393567035
EPI_ISL_460920,0.33133926566777044,2020-05-22,Netherlands,2020.3982393567035
EPI_ISL_460921,2.0,2020-05-22,Netherlands,2020.3982393567035
EPI_ISL_460923,0.87906560101477305,2020-05-26,Netherlands,2020.4087816478616
EPI_ISL_460938,0.626519632193553,2020-04-30,Netherlands,2020.3402567553346
EPI_ISL_460953,0.61733445875735071,2020-05-18,Netherlands,2020.3876970655454
EPI_ISL_460964,2.0,2020-05-18,Netherlands,2020.3876970655454
EPI_ISL_460965,2.0,2020-05-18,Netherlands,2020.3876970655454
EPI_ISL_460971,2.0,2020-05-18,Netherlands,2020.3876970655454
EPI_ISL_460979,0.20257067548590443,2020-05-19,Netherlands,2020.3903326383349
EPI_ISL_460994,0.88716647208071053,2020-05-21,Netherlands,2020.3956037839139
EPI_ISL_461101,2.0,2020-02-29,Netherlands,2020.1794868151751
EPI_ISL_461177,2.0,2020-04-22,Netherlands,2020.3191721730184
EPI_ISL_461182,1.7627615870304252,2020-03-24,Netherlands,2020.2427405621231
EPI_ISL_461207,2.0,2020-04-24,Netherlands,2020.3244433185976
EPI_ISL_461230,0.88435083396353475,2020-04-23,Netherlands,2020.3218077458082
EPI_ISL_461254,1.1588593940642256,2020-03-28,Netherlands,2020.2532828532812
EPI_ISL_461276,0.62509830284326373,2020-04-29,Netherlands,2020.337621182545
EPI_ISL_461292,2.0,2020-04-19,Netherlands,2020.3112654546501
EPI_ISL_461321,2.0,2020-04-17,Netherlands,2020.3059943090709
EPI_ISL_461329,0.60893305790020846,2020-04-28,Netherlands,2020.3349856097554
EPI_ISL_461335,1.6564985580752989,2020-05-14,Netherlands,2020.3771547743875
EPI_ISL_461385,9.999999959670078e-07,2020-05-08,Netherlands,2020.3613413390992
EPI_ISL_461390,1.8191644607493449,2020-05-09,Netherlands,2020.36397691044
EPI_ISL_461473,0.58790518497021926,2020-05-29,USA,2020.4166883662299
EPI_ISL_461488,0.77766504558646876,2020-05-27,India,2020.4114172206509
EPI_ISL_461490,2.0,2020-05-27,India,2020.4114172206509
EPI_ISL_461491,1.4107127206510381,2020-05-27,India,2020.4114172206509
EPI_ISL_461720,0.9809592913801144,2020-05-05,United Kingdom,2020.3534346192821
EPI_ISL_461963,0.85569841710224459,2020-06-01,United Kingdom,2020.4245950845984
EPI_ISL_461965,0.94866315355269037,2020-06-02,United Kingdom,2020.427230657388
EPI_ISL_461967,0.55736349889488035,2020-06-02,United Kingdom,2020.427230657388
EPI_ISL_461968,2.0,2020-06-02,United Kingdom,2020.427230657388
EPI_ISL_462091,0.94686957579533959,2020-05-23,Bangladesh,2020.4008749294931
EPI_ISL_462092,2.0,2020-05-23,Bangladesh,2020.4008749294931
EPI_ISL_462094,1.3930104039057396,2020-05-23,Bangladesh,2020.4008749294931
EPI_ISL_462095,1.4247167614777392,2020-05-23,Bangladesh,2020.4008749294931
EPI_ISL_462096,0.93001110357184014,2020-05-23,Bangladesh,2020.4008749294931
EPI_ISL_462154,2.0,2020-04-23,Belgium,2020.3218077458082
EPI_ISL_462236,1.707710716330282,2020-04-03,Belgium,2020.2690962900181
EPI_ISL_462248,1.5697223626150385,2020-04-07,Belgium,2020.279638581176
EPI_ISL_462252,0.89546796714611621,2020-04-06,Belgium,2020.2770030083866
EPI_ISL_462270,0.45517690266348021,2020-05-06,Belgium,2020.3560701920715
EPI_ISL_462271,2.0,2020-05-07,Belgium,2020.358705764861
EPI_ISL_462272,2.0,2020-05-07,Belgium,2020.358705764861
EPI_ISL_462273,2.0,2020-05-07,Belgium,2020.358705764861
EPI_ISL_462274,2.0,2020-05-07,Belgium,2020.358705764861
EPI_ISL_462283,0.82582491915552447,2020-01-27,Singapore,2020.0925129131217
EPI_ISL_462286,2.0,2020-03-20,Singapore,2020.2321982709652
EPI_ISL_462293,2.0,2020-02-09,Singapore,2020.1267753593852
EPI_ISL_462306,2.0,2020-02-14,Singapore,2020.1399532233327
EPI_ISL_462321,2.0,2020-04-27,Singapore,2020.3323500369661
EPI_ISL_462322,1.1152347106415994,2020-04-27,Singapore,2020.3323500369661
EPI_ISL_462343,0.69804686419692252,2020-04-20,Singapore,2020.3139010274397
EPI_ISL_462355,1.33236188747724,2020-04-03,Singapore,2020.2690962900181
EPI_ISL_462356,2.0,2020-04-07,Singapore,2020.279638581176
EPI_ISL_462357,2.0,2020-04-06,Singapore,2020.2770030083866
EPI_ISL_462374,1.547136883155986,2020-04-08,Singapore,2020.2822741539655
EPI_ISL_462375,2.0,2020-04-09,Singapore,2020.2849097267551
EPI_ISL_462382,1.7922602351806129,2020-05-06,Singapore,2020.3560701920715
EPI_ISL_462390,1.4028104035808433,2020-03-21,Singapore,2020.2348338437546
EPI_ISL_462393,2.0,2020-05-06,Singapore,2020.3560701920715
EPI_ISL_462396,1.3535632216305074,2020-03-21,Singapore,2020.2348338437546
EPI_ISL_462397,0.65389603704151822,2020-04-17,Singapore,2020.3059943090709
EPI_ISL_462407,2.0,2020-04-06,Singapore,2020.2770030083866
EPI_ISL_462412,1.2022281170681084,2020-05-03,Singapore,2020.3481634737029
EPI_ISL_462422,1.8955567251220806,2020-03-21,Singapore,2020.2348338437546
EPI_ISL_462427,0.71762996043315608,2020-05-15,Singapore,2020.379790347177
EPI_ISL_462428,2.0,2020-04-06,Singapore,2020.2770030083866
EPI_ISL_462433,2.0,2020-02-19,Singapore,2020.1531310872801
EPI_ISL_462450,2.0,2020-03-17,Bosnia and Herzegovina,2020.2242915525967
EPI_ISL_462451,2.0,2020-03-19,Bosnia and Herzegovina,2020.2295626981756
EPI_ISL_462452,2.0,2020-03-19,Bosnia and Herzegovina,2020.2295626981756
EPI_ISL_462453,2.0,2020-03-20,Bosnia and Herzegovina,2020.2321982709652
EPI_ISL_462454,2.0,2020-03-20,Bosnia and Herzegovina,2020.2321982709652
EPI_ISL_462455,2.0,2020-03-20,Bosnia and Herzegovina,2020.2321982709652
EPI_ISL_462456,2.0,2020-03-20,Bosnia and Herzegovina,2020.2321982709652
EPI_ISL_462457,2.0,2020-03-20,Bosnia and Herzegovina,2020.2321982709652
EPI_ISL_462458,2.0,2020-03-21,Bosnia and Herzegovina,2020.2348338437546
EPI_ISL_462460,2.0,2020-03-22,Bosnia and Herzegovina,2020.2374694165442
EPI_ISL_462461,1.8812864061619872,2020-04-11,Bosnia and Herzegovina,2020.2901808723341
EPI_ISL_462462,0.98255883943424949,2020-03-23,Bosnia and Herzegovina,2020.2401049893335
EPI_ISL_462464,1.0705131095582709,2020-03-25,Bosnia and Herzegovina,2020.2453761349127
EPI_ISL_462465,2.0,2020-03-25,Bosnia and Herzegovina,2020.2453761349127
EPI_ISL_462466,2.0,2020-04-21,Bosnia and Herzegovina,2020.316536600229
EPI_ISL_462467,0.22629663200609806,2020-03-26,Bosnia and Herzegovina,2020.2480117077021
EPI_ISL_462468,9.999999959669574e-07,2020-03-27,Bosnia and Herzegovina,2020.2506472819402
EPI_ISL_462469,2.0,2020-03-27,Bosnia and Herzegovina,2020.2506472804914
EPI_ISL_462470,1.9140112114232262,2020-04-22,Bosnia and Herzegovina,2020.3191721730184
EPI_ISL_462471,2.0,2020-03-28,Bosnia and Herzegovina,2020.2532828532812
EPI_ISL_462472,1.6642800026623841,2020-04-01,Bosnia and Herzegovina,2020.2638251444391
EPI_ISL_462473,1.5991339321587339,2020-03-29,Bosnia and Herzegovina,2020.2559184260706
EPI_ISL_462474,1.5986081779071628,2020-03-29,Bosnia and Herzegovina,2020.2559184260706
EPI_ISL_462475,1.0847648547448481,2020-03-30,Bosnia and Herzegovina,2020.25855399886
EPI_ISL_462480,0.64348164592901902,2020-05-13,Poland,2020.3745192015979
EPI_ISL_462753,0.52885603016362626,2020-05-27,Bosnia and Herzegovina,2020.4114172206509
EPI_ISL_462902,0.94860236439890089,2020-05-14,USA,2020.3771547743875
EPI_ISL_462995,1.9704710819851168,2020-05-30,Spain,2020.4193239390195
EPI_ISL_462996,1.9704778729007872,2020-05-30,Spain,2020.4193239390195
EPI_ISL_462997,1.2419756793808379,2020-05-30,Spain,2020.4193239390195
EPI_ISL_462998,1.1859621698651563,2020-05-30,Spain,2020.4193239390195
EPI_ISL_462999,2.0,2020-05-30,Spain,2020.4193239390195
EPI_ISL_463000,2.0,2020-05-30,Spain,2020.4193239390195
EPI_ISL_463007,0.61548063743270653,2020-04-12,Taiwan,2020.2928164451237
EPI_ISL_463024,2.0,2020-05-10,India,2020.3666124832293
EPI_ISL_463039,1.541590925016054,2020-05-11,India,2020.3692480560192
EPI_ISL_463061,0.45424714621028184,2020-05-13,India,2020.3745192015979
EPI_ISL_463127,2.0,2020-05-08,USA,2020.3613413376506
EPI_ISL_463130,0.54626911171653958,2020-05-12,USA,2020.3718836288085
EPI_ISL_463298,2.0,2020-04-04,USA,2020.2717318628077
EPI_ISL_463338,1.3717677713444107,2020-04-23,USA,2020.3218077458082
EPI_ISL_463444,2.0,2020-05-01,USA,2020.342892328124
EPI_ISL_463610,2.0,2020-05-04,USA,2020.3507990464925
EPI_ISL_463633,0.73470258662540133,2020-05-05,USA,2020.3534346192821
EPI_ISL_463635,0.46930172891683453,2020-05-04,USA,2020.3507990464925
EPI_ISL_463648,0.65743880112354025,2020-05-04,USA,2020.3507990464925
EPI_ISL_463649,2.0,2020-05-04,USA,2020.3507990464925
EPI_ISL_463659,0.91705741008781771,2020-05-05,USA,2020.3534346192821
EPI_ISL_463740,0.269641134642578,2020-03-30,United Arab Emirates,2020.25855399886
EPI_ISL_463896,2.0,2020-01-31,China,2020.1030552042796
EPI_ISL_463906,2.0,2020-04-06,Canada,2020.2770030083866
EPI_ISL_463917,2.0,2020-04-09,Canada,2020.2849097267551
EPI_ISL_463930,1.2507372348052188,2020-04-02,Canada,2020.2664607172285
EPI_ISL_463942,9.9999999596695697e-07,2020-04-03,Canada,2020.2690962914669
EPI_ISL_463947,0.35574918067596717,2020-04-04,Canada,2020.2717318628077
EPI_ISL_463968,2.0,2020-04-09,Canada,2020.2849097267551
EPI_ISL_463981,1.6988920170787789,2020-03-29,Canada,2020.2559184260706
EPI_ISL_463988,2.0,2020-03-13,Canada,2020.2137492614388
EPI_ISL_463996,2.0,2020-04-23,Canada,2020.3218077458082
EPI_ISL_464007,0.72466450723444686,2020-04-12,Canada,2020.2928164451237
EPI_ISL_464008,1.6386499339354696,2020-04-28,Canada,2020.3349856097554
EPI_ISL_464072,0.58375195800475776,2020-04-06,Belgium,2020.2770030083866
EPI_ISL_464092,0.50008597752697559,2020-03-17,Taiwan,2020.2242915525967
EPI_ISL_464093,1.4521995434756381,2020-04-02,Taiwan,2020.2664607172285
EPI_ISL_464094,0.72268655905318713,2020-04-11,Taiwan,2020.2901808723341
EPI_ISL_464160,2.0,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_464161,0.58579345551089235,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_464162,2.0,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_464164,0.97328571803722763,2020-05-26,Bangladesh,2020.4087816478616
EPI_ISL_464165,0.34386106159289764,2020-05-10,Bangladesh,2020.3666124832293
EPI_ISL_464168,2.0,2020-02-09,United Kingdom,2020.1267753593852
EPI_ISL_464178,2.0,2020-02-18,United Kingdom,2020.1504955144906
EPI_ISL_464180,1.3395214870243231,2020-02-20,United Kingdom,2020.1557666600697
EPI_ISL_464183,2.0,2020-02-24,United Kingdom,2020.1663089512276
EPI_ISL_464195,1.7873443712280215,2020-02-26,United Kingdom,2020.1715800968066
EPI_ISL_464204,0.90411720792115224,2020-02-26,United Kingdom,2020.1715800968066
EPI_ISL_464214,0.80911182436368234,2020-02-29,United Kingdom,2020.1794868151751
EPI_ISL_464216,2.0,2020-02-29,United Kingdom,2020.1794868151751
EPI_ISL_465164,2.0,2020-05-10,Bangladesh,2020.3666124832293
EPI_ISL_465689,0.76434691600802118,2020-03-27,Canada,2020.2506472804914
EPI_ISL_465692,1.0241191758934933,2020-03-27,Canada,2020.2506472804914
EPI_ISL_465696,2.0,2020-03-27,Canada,2020.2506472804914
EPI_ISL_466615,0.16416827557101088,2020-02-16,United Kingdom,2020.1452243689118
EPI_ISL_466626,9.9999999596699001e-07,2020-05-07,Bangladesh,2020.3587057663099
EPI_ISL_466627,1.4913545801112538,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466628,1.0731872397896094,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466636,2.0,2020-05-10,Bangladesh,2020.3666124832293
EPI_ISL_466638,1.6301740000428868,2020-05-26,Bangladesh,2020.4087816478616
EPI_ISL_466639,0.82467841254907592,2020-05-26,Bangladesh,2020.4087816478616
EPI_ISL_466644,2.0,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466645,1.4912644809155939,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466649,1.1944015832120878,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466650,1.0255719984170852,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466687,0.95220571566878509,2020-05-26,Bangladesh,2020.4087816478616
EPI_ISL_466688,1.1943963845791554,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466689,1.0000000027432915e-06,2020-06-01,Bangladesh,2020.4245950860472
EPI_ISL_466690,1.0000000027432915e-06,2020-06-01,Bangladesh,2020.4245950860472
EPI_ISL_466691,1.0000000027432915e-06,2020-06-01,Bangladesh,2020.4245950860472
EPI_ISL_466692,0.51667124983035484,2020-05-26,Bangladesh,2020.4087816478616
EPI_ISL_466693,0.99595307177395254,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466694,0.61697181584409222,2020-06-01,Bangladesh,2020.4245950845984
EPI_ISL_466875,0.47356516249592268,2020-04-13,Germany,2020.295452017913
EPI_ISL_466877,2.0,2020-04-13,Germany,2020.295452017913
EPI_ISL_466885,2.0,2020-04-16,Germany,2020.3033587362816
EPI_ISL_466888,1.7893132992689345,2020-04-20,Germany,2020.3139010274397
EPI_ISL_466889,1.0861012455416195,2020-04-19,Germany,2020.3112654546501
EPI_ISL_466891,0.60649063159780336,2020-04-22,Germany,2020.3191721730184
EPI_ISL_466901,1.5420302316804284,2020-04-30,Germany,2020.3402567553346
EPI_ISL_466902,2.0,2020-04-30,Germany,2020.3402567553346
EPI_ISL_466903,2.0,2020-04-30,Germany,2020.3402567553346
EPI_ISL_466905,1.6686880392711927,2020-05-02,Germany,2020.3455279009136
EPI_ISL_466906,2.0,2020-05-04,Germany,2020.3507990464925
EPI_ISL_466907,2.0,2020-05-04,Germany,2020.3507990464925
EPI_ISL_466909,2.0,2020-05-11,Germany,2020.3692480560192
EPI_ISL_466910,2.0,2020-05-17,Germany,2020.385061492756
EPI_ISL_466916,2.0,2020-05-22,Germany,2020.3982393567035
EPI_ISL_466917,2.0,2020-05-23,Germany,2020.4008749294931
EPI_ISL_466919,0.53370837667494897,2020-05-25,Germany,2020.406146075072
EPI_ISL_466920,0.53370837667494897,2020-05-25,Germany,2020.406146075072
EPI_ISL_466921,2.0,2020-05-25,Germany,2020.406146075072
EPI_ISL_466922,2.0,2020-05-25,Germany,2020.406146075072
EPI_ISL_466923,0.27001198738597504,2020-05-25,Germany,2020.406146075072
EPI_ISL_466924,2.0,2020-05-26,Germany,2020.4087816478616
EPI_ISL_466925,0.57662800499093114,2020-05-26,Germany,2020.4087816478616
EPI_ISL_466939,2.0,2020-03-08,Switzerland,2020.2005713974911
EPI_ISL_466949,1.1864628897692424,2020-03-10,Switzerland,2020.20584254307
EPI_ISL_466954,1.1865474602839288,2020-03-10,Switzerland,2020.20584254307
EPI_ISL_466977,1.005256916283489,2020-03-12,Switzerland,2020.211113688649
EPI_ISL_466997,9.999999959677517e-07,2020-05-05,Switzerland,2020.3534346207307
EPI_ISL_466999,1.0712446569459098,2020-05-05,Switzerland,2020.3534346192821
EPI_ISL_467002,2.0,2020-05-06,Switzerland,2020.3560701920715
EPI_ISL_467003,1.8191644607506983,2020-05-06,Switzerland,2020.3560701920715
EPI_ISL_467004,2.0,2020-05-06,Switzerland,2020.3560701920715
EPI_ISL_467009,2.0,2020-05-07,Switzerland,2020.358705764861
EPI_ISL_467012,1.7499042178021573,2020-05-08,Switzerland,2020.3613413376506
NODE_0000000,0.999000999000999,,,2019.942741031057
NODE_0000008,2.0,,,2020.086664187845
NODE_0000015,0.3257685488149767,,,2019.9627503937081
NODE_0000016,2.0,,,2020.103055204265
NODE_0000022,2.0,,,2020.0824286253414
NODE_0000032,0.6267766460926095,,,2020.056405441971
NODE_0000045,0.7606621768350746,,,2019.989447228073
NODE_0000046,0.6318083939232966,,,2020.0282444720551
NODE_0000047,1.1828679823439796,,,2020.0620832014963
NODE_0000051,0.5813829639689674,,,2020.0977840587007
NODE_0000083,1.2704911498467297,,,2020.0207585110525
NODE_0000084,0.8078158954338369,,,2020.0703643849445
NODE_0000085,2.0,,,2020.14915435422
NODE_0000092,1.4511808594926472,,,2020.1188686410167
NODE_0000102,0.4728869924432219,,,2020.0285329234111
NODE_0000107,1.884809908211,,,2020.0584721737266
NODE_0000116,0.07097528560293152,,,2019.9513603021544
NODE_0000117,0.0,,,2019.9513603021544
NODE_0000119,0.0,,,2019.9513603021544
NODE_0000124,0.0929359483548791,,,2019.9570675625312
NODE_0000125,0.24327998018337857,,,2019.9866031560214
NODE_0000126,0.5027958120722056,,,2020.077849109049
NODE_0000140,0.1626378068785527,,,2020.0846061947532
NODE_0000142,0.21164130719323582,,,2019.9684375132158
NODE_0000144,0.0,,,2019.9684375132158
NODE_0000145,0.6039544774105973,,,2020.1507685597385
NODE_0000146,0.9562318360193139,,,2020.0271603470778
NODE_0000147,0.28450546176621094,,,2020.0029879115589
NODE_0000150,0.0,,,2020.0029879115589
NODE_0000153,0.9256663805585674,,,2020.1151536188195
NODE_0000154,0.7728811808630588,,,2020.162522679873
NODE_0000155,0.28815368539391284,,,2020.0206837106357
NODE_0000163,0.22561874405074886,,,2020.1294109321748
NODE_0000170,0.10075514265748592,,,2019.954969485387
NODE_0000171,0.5617825728985092,,,2020.1243304213247
NODE_0000182,0.7434621563431915,,,2020.1699466554521
NODE_0000185,0.30036702849074076,,,2020.1607774479924
NODE_0000186,0.5107395571731782,,,2020.2227874785196
NODE_0000202,0.6642654174151906,,,2019.9957594679568
NODE_0000203,1.1698903228786026,,,2020.0675927896225
